story_id,artist_id
348,2453
349,2453
350,2453
351,2453
352,2453
353,2453
354,2453
355,2453
356,2453
357,519
358,519
359,630
360,630
361,630
362,630
363,630
364,630
365,630
366,630
367,630
368,630
369,630
370,630
371,630
372,630
373,630
374,630
375,630
376,630
377,630
378,630
379,630
380,630
381,630
382,630
383,630
384,630
385,610
386,610
387,678
388,678
389,678
390,678
391,678
393,2504
395,1601
396,1601
397,1601
398,1452
399,1228
404,2906
405,1629
406,2694
407,2901
408,2694
409,660
410,2307
412,1331
413,1048
414,660
415,2341
416,660
417,1334
418,2694
419,3163
420,3228
421,660
422,2341
423,1334
424,1048
425,2341
426,660
427,3228
428,2901
429,660
430,2341
431,1334
432,2341
433,1630
434,660
435,2901
436,2341
437,660
438,2307
439,3228
440,2694
441,3235
442,2341
443,3099
444,1334
445,3228
446,660
447,2901
448,2341
449,2694
450,817
451,1048
452,1334
453,660
454,1662
455,1114
456,660
457,2307
458,1630
459,3099
460,1334
461,2694
462,1559
463,1630
464,2901
465,660
466,2906
467,2694
468,3099
470,3228
471,489
472,2920
473,3163
474,1662
475,2065
476,1452
477,1452
480,1856
481,1856
482,1331
483,1331
484,1228
485,1228
488,1029
489,1029
491,1028
492,1033
493,1556
494,1556
495,1149
496,51
497,51
498,84
499,633
500,633
503,2449
504,2449
505,2449
506,2449
509,18
510,18
511,1788
512,1389
513,1389
514,3105
515,3105
516,1028
517,1033
518,1033
519,1033
520,1149
521,51
522,51
523,558
524,558
525,18
526,18
529,558
530,558
531,84
533,633
534,633
535,84
536,51
537,51
538,1149
539,1389
540,1389
541,1083
542,1083
543,1229
544,1229
652,3055
653,51
654,51
655,84
656,3105
657,3105
658,1028
659,1033
660,1556
661,1532
662,1788
663,1389
664,1389
665,1543
666,355
667,633
668,633
669,23
670,6
671,18
672,658
673,51
674,51
675,492
676,2100
677,84
678,3105
679,3105
680,1523
681,2100
682,2100
683,2100
684,2100
685,23
686,1028
687,1033
688,1556
689,1556
690,1389
691,1389
692,1083
693,1083
694,658
695,51
696,51
697,84
698,1523
699,1788
700,1033
701,1033
702,84
703,3105
704,3105
705,2100
706,1610
708,1523
709,1389
710,1389
711,492
713,658
714,558
715,558
716,3105
717,3105
718,2981
719,2212
720,1523
721,1028
722,1033
723,1556
724,1532
725,1788
726,2742
727,558
728,558
729,6
730,18
731,23
732,1556
733,1532
734,1389
735,1389
736,633
737,633
738,658
739,51
740,51
741,1083
742,1083
743,1523
744,3059
745,1788
746,1348
747,51
748,2100
749,2100
750,2100
751,2100
752,1556
753,1532
754,1389
755,1389
756,355
757,633
758,633
760,658
761,1033
762,1033
763,84
764,1788
765,1523
766,1543
768,492
769,2981
770,2212
771,2449
772,2449
773,1556
774,1532
775,1389
776,1389
777,658
778,1348
779,51
780,2108
781,6
782,18
783,558
784,558
785,633
786,633
787,23
788,3105
789,3105
790,1083
791,1083
792,84
793,1348
794,51
795,492
796,1083
797,1083
798,84
799,3105
800,3105
802,1523
803,2611
804,658
805,1028
806,1033
807,1610
808,23
809,1523
810,2108
811,1348
812,51
813,2742
814,1788
815,1556
816,1532
817,658
818,1389
819,1389
820,6
821,18
822,1033
823,1033
824,84
825,3105
826,3105
827,1523
828,1028
829,1033
830,3054
831,2412
832,2412
833,2412
834,2412
848,2349
852,2349
855,88
860,88
871,3010
878,1045
882,1353
890,88
891,88
892,1353
894,2123
899,1353
904,3010
906,88
907,88
908,88
909,88
910,88
911,88
912,88
913,1353
917,88
918,88
919,88
920,88
921,88
922,88
923,88
924,88
925,88
931,1353
936,1353
937,88
938,88
939,88
940,88
941,88
942,2123
945,88
946,88
947,88
948,88
951,88
952,88
953,88
954,88
955,88
956,88
957,88
958,88
959,88
960,88
961,88
962,88
970,88
971,88
972,88
973,88
974,88
975,88
976,88
977,88
978,88
979,88
980,88
981,88
982,88
984,392
985,3010
986,88
987,88
988,88
990,2089
991,548
992,1431
993,39
994,548
995,1987
996,548
997,1457
998,1008
999,650
1000,650
1002,2089
1003,2998
1004,774
1005,1612
1006,774
1007,308
1008,2675
1009,38
1010,1702
1011,2089
1013,548
1014,37
1015,1702
1016,1987
1017,39
1018,1431
1019,548
1020,308
1021,650
1022,1612
1025,1702
1026,2089
1027,1798
1028,1702
1029,2675
1030,2984
1032,3158
1033,2998
1034,774
1036,39
1037,774
1038,1798
1039,650
1040,646
1041,1431
1042,39
1043,3081
1044,548
1045,1987
1046,476
1047,1798
1048,2984
1049,646
1050,1798
1051,2089
1052,2998
1053,774
1054,1612
1055,774
1056,3158
1057,39
1058,2600
1059,3064
1060,2984
1061,1612
1062,1612
1063,1431
1064,39
1065,3081
1066,548
1067,1987
1068,2559
1069,1798
1070,2984
1071,646
1072,646
1073,1798
1074,2089
1075,2998
1076,774
1077,3158
1078,2984
1079,2600
1080,3064
1081,2984
1082,3064
1085,3055
1086,191
1087,2884
1088,3055
1089,51
1090,51
1091,1556
1092,1532
1093,633
1094,633
1095,1083
1096,1083
1098,658
1099,1788
1100,2763
1101,2100
1102,448
1103,558
1104,558
1105,1028
1107,2611
1108,3117
1109,1032
1110,1706
1111,2763
1112,2763
1113,16
1114,1523
1115,2100
1116,1885
1117,633
1118,633
1119,3055
1120,2742
1121,1532
1122,1532
1123,1028
1124,1028
1125,1389
1126,1389
1127,3105
1128,3105
1129,2449
1130,2449
1131,6
1132,6
1133,3105
1134,3105
1136,355
1137,1788
1138,658
1139,1610
1140,51
1141,51
1142,2100
1144,1523
1145,2981
1146,2213
1147,1543
1148,6
1149,18
1150,2324
1151,16
1152,2100
1153,1083
1154,1083
1155,2763
1156,51
1157,51
1158,658
1159,1389
1160,1389
1161,3081
1163,2849
1164,2259
1165,3064
1166,646
1167,2984
1168,2014
1169,3158
1170,2998
1173,1798
1174,2984
1176,2849
1177,840
1178,2014
1179,37
1180,2891
1181,3064
1182,2984
1183,3064
1184,1431
1186,774
1187,3081
1188,1431
1189,2600
1190,2599
1191,2984
1192,2600
1193,2259
1194,1798
1195,650
1197,658
1198,2884
1199,1348
1200,1348
1201,3055
1203,633
1204,633
1205,1083
1206,1083
1208,658
1209,1788
1210,2767
1211,2108
1213,558
1214,558
1215,1033
1217,2611
1218,3105
1219,3105
1220,1556
1221,1556
1222,23
1223,1523
1224,2108
1225,1885
1226,633
1227,633
1228,3055
1229,2742
1230,3105
1231,3105
1232,1033
1233,1033
1234,1389
1235,1389
1236,2449
1237,2449
1238,18
1239,18
1240,2981
1241,2281
1243,1788
1244,355
1245,1389
1246,1389
1248,1610
1249,1348
1250,1348
1251,2108
1253,1389
1254,1083
1255,1083
1256,378
1257,2767
1258,191
1259,18
1260,18
1261,2324
1262,23
1263,2108
1264,1543
1265,2194
1266,1348
1267,1348
1268,658
1269,1556
1270,1556
1271,1523
1272,3064
1274,1431
1275,2259
1276,3081
1277,2259
1278,2599
1279,1798
1280,2984
1281,646
1282,646
1283,1798
1284,2984
1285,2998
1286,1738
1287,1738
1288,1808
1289,3158
1290,2600
1291,2014
1292,2600
1293,3064
1294,2984
1295,3064
1297,1431
1298,2014
1299,2984
1300,2891
1301,2849
1302,2849
1303,840
1305,1348
1306,1348
1307,1555
1308,1083
1309,1083
1310,1348
1312,2884
1313,633
1314,633
1315,1556
1316,1556
1317,658
1318,3055
1319,2767
1321,2108
1322,1788
1323,1033
1324,2611
1325,3105
1326,18
1327,18
1328,23
1329,1523
1330,2108
1331,1885
1332,558
1333,558
1334,3055
1335,2742
1336,658
1337,1033
1338,1033
1339,1389
1340,1389
1341,18
1342,18
1343,3117
1344,1129
1345,1706
1347,1556
1348,1556
1349,355
1350,1788
1351,1348
1352,1348
1353,1610
1354,191
1355,2108
1357,1083
1358,1083
1359,378
1361,3105
1362,3105
1363,2324
1364,23
1365,2108
1366,1543
1367,633
1368,633
1369,2963
1370,658
1371,1389
1372,1389
1373,3064
1375,2014
1376,2642
1377,3158
1378,2626
1379,2693
1380,2806
1381,1702
1384,675
1385,85
1386,373
1387,2984
1388,1297
1389,977
1390,3115
1391,2170
1392,990
1393,730
1395,2984
1396,1845
1397,3064
1398,2806
1399,646
1400,2510
1401,2170
1402,2693
1403,2642
1404,3055
1406,2981
1407,2763
1408,2441
1409,2441
1410,2611
1412,6
1413,2611
1415,2763
1416,1528
1417,1033
1418,1033
1419,3055
1420,2742
1422,2100
1423,1523
1424,2884
1425,1610
1426,658
1427,633
1428,633
1429,23
1430,191
1431,355
1432,3105
1433,3105
1434,3055
1435,2212
1436,2763
1437,1389
1438,1389
1439,2611
1440,558
1441,558
1442,2611
1443,3117
1444,553
1445,1706
1446,2324
1447,2100
1449,1885
1450,658
1451,2963
1452,2441
1453,2441
1454,1788
1456,2100
1457,1083
1458,1083
1459,23
1460,18
1461,633
1462,633
1463,1033
1464,1033
1465,1523
1466,3105
1467,658
1468,1229
1469,1229
1470,3158
1472,1431
1473,2552
1474,3081
1475,3081
1476,2014
1477,2559
1478,85
1479,2984
1480,646
1481,85
1482,1738
1483,1738
1484,1808
1485,3158
1486,2984
1487,3115
1488,2984
1489,3064
1492,2014
1493,2984
1494,548
1495,2849
1496,2849
1497,840
1498,2642
1499,323
1500,3064
1501,2642
1502,2642
1503,2170
1504,2984
1505,3158
1506,2806
1507,2676
1508,323
1510,2170
1512,1297
1513,3092
1514,3115
1515,646
1516,1845
1517,365
1518,977
1519,85
1520,2806
1521,2984
1522,2849
1523,3064
1524,2476
1525,1738
1526,2642
1527,3059
1529,3055
1530,1083
1531,1083
1532,51
1533,51
1535,2884
1536,633
1537,633
1538,1556
1539,1556
1540,658
1541,1528
1542,3055
1544,2100
1545,1788
1546,1033
1547,2611
1548,3105
1549,3105
1550,18
1551,18
1552,23
1553,1523
1554,2100
1555,2711
1556,558
1557,558
1558,2767
1559,2742
1560,658
1561,1033
1562,1033
1563,1389
1564,1389
1565,2449
1566,2449
1567,18
1568,18
1569,3117
1570,595
1571,1706
1572,1885
1574,1556
1575,1556
1576,1788
1577,51
1578,51
1579,1610
1580,2100
1582,1523
1583,2763
1584,182
1585,3105
1586,3105
1587,2324
1588,23
1589,2100
1590,355
1591,1543
1592,448
1593,633
1594,633
1596,3060
1598,3081
1599,2984
1600,3060
1601,2984
1602,3060
1603,1738
1604,3158
1605,2559
1606,3060
1607,2849
1608,1808
1609,2984
1610,840
1611,2964
1612,2014
1613,3081
1615,2849
1616,2014
1617,3081
1619,2552
1620,646
1621,2891
1622,1738
1623,1431
1624,3115
1625,2984
1626,85
1627,646
1628,3064
1630,3092
1631,2642
1632,3064
1633,3158
1634,2642
1635,2692
1636,646
1637,2806
1638,2984
1639,2170
1641,977
1642,2510
1643,2849
1644,1297
1645,1808
1646,3158
1647,1809
1648,2763
1649,989
1651,3064
1652,2170
1653,85
1654,2806
1655,2984
1656,3158
1657,3064
1658,2984
1659,2476
1660,1738
1661,2642
1663,658
1664,3055
1665,1348
1666,1348
1667,1083
1668,1083
1670,270
1671,1562
1672,3030
1673,633
1674,633
1675,2708
1676,1556
1677,1556
1678,3055
1680,2884
1681,1033
1682,1033
1683,2611
1685,943
1686,2100
1687,1523
1688,2711
1689,2100
1690,2767
1691,2742
1692,658
1693,558
1694,558
1695,1147
1696,1147
1697,3192
1698,2217
1699,18
1700,18
1701,2981
1702,1885
1703,23
1704,1348
1705,1348
1706,1788
1707,1555
1708,1610
1709,191
1710,2100
1712,2449
1713,2449
1714,3117
1715,1129
1716,1706
1718,2767
1719,2324
1720,1543
1721,2100
1722,355
1723,1252
1724,488
1725,2963
1726,665
1728,1149
1729,1149
1730,1361
1731,1361
1732,1110
1733,1110
1734,2412
1735,2412
1736,1053
1737,1053
1738,2149
1739,2149
1740,604
1741,84
1742,84
1743,2639
1743,1541
1744,2820
1745,3123
1746,3123
1747,2639
1748,2248
1750,16
1751,335
1752,335
1753,2412
1754,2412
1755,1044
1756,1044
1757,80
1759,2904
1760,2904
1762,3238
1763,1131
1764,3123
1765,3123
1766,80
1767,80
1768,2412
1769,2412
1770,335
1771,335
1772,16
1776,3238
1777,1131
1778,1131
1779,16
1780,2639
1781,1089
1784,16
1785,1053
1786,1053
1787,2639
1788,84
1789,84
1790,1339
1791,510
1792,894
1793,1053
1794,1053
1795,2412
1796,2412
1797,1110
1798,1110
1799,2016
1800,2016
1801,84
1802,84
1803,335
1804,1149
1805,1149
1807,2108
1808,3055
1809,1348
1810,1348
1811,2981
1813,270
1814,1562
1815,3030
1816,633
1817,633
1818,2708
1819,665
1820,3055
1822,2108
1823,1033
1824,1033
1825,2611
1826,3105
1827,3105
1828,943
1829,1523
1830,2884
1831,2711
1832,2108
1833,2145
1834,658
1835,558
1836,558
1837,1147
1838,1147
1839,3192
1840,2217
1841,18
1842,18
1843,2742
1844,23
1845,191
1846,1885
1847,2108
1848,1555
1849,355
1850,1252
1851,488
1852,2449
1853,2449
1854,1788
1855,1788
1856,2767
1857,2767
1858,658
1859,3117
1860,1129
1861,1706
1863,2324
1864,1389
1865,1389
1866,2963
1867,1556
1868,1556
1870,3063
1871,1431
1872,1355
1873,3081
1874,3081
1875,2014
1876,85
1877,2984
1878,646
1879,646
1880,3158
1881,2984
1882,13
1883,3063
1884,2984
1886,2014
1887,2984
1888,2891
1889,2849
1890,840
1891,1738
1892,1738
1893,2738
1894,1393
1895,343
1896,1369
1897,1369
1898,682
1899,3064
1901,3060
1902,2642
1903,124
1904,2984
1905,1369
1906,1369
1907,2214
1908,2849
1909,2984
1910,2737
1912,977
1913,2447
1914,13
1915,989
1916,1467
1917,1297
1918,2803
1919,2014
1920,2510
1921,85
1922,1521
1923,783
1924,3064
1925,2737
1926,2806
1927,2984
1928,2642
1929,1393
1930,2891
1931,783
1932,2806
1933,1738
1934,2642
1936,335
1937,1110
1938,1110
1939,3123
1940,3123
1941,604
1942,2412
1943,2412
1944,2639
1945,1361
1946,1361
1947,510
1948,2820
1949,23
1950,1149
1951,1149
1952,2734
1953,510
1954,84
1955,84
1956,1339
1957,2639
1958,2412
1959,2412
1960,23
1961,894
1962,335
1963,335
1964,1053
1965,1053
1966,1149
1967,1149
1968,3238
1969,1110
1970,1110
1971,1131
1972,2149
1973,2149
1976,23
1977,80
1978,80
1979,2412
1980,2412
1981,2639
1982,2016
1983,2016
1987,23
1988,1089
1989,2248
1990,2734
1991,1131
1992,1131
1993,3238
1994,1053
1995,1053
1996,84
1997,84
1998,2639
1999,2412
2000,2412
2001,1044
2002,1044
2003,2904
2004,2904
2005,1089
2006,80
2007,80
2008,84
2009,84
2010,1053
2011,1053
2012,2860
2013,2860
2014,3055
2015,191
2016,1147
2017,1147
2018,1083
2020,2884
2021,2708
2022,3029
2023,595
2024,1706
2025,270
2026,1549
2028,943
2029,1028
2030,2611
2031,2448
2032,2448
2033,658
2034,665
2035,2742
2036,2100
2037,633
2038,633
2039,2324
2040,3105
2041,3105
2042,1523
2043,51
2044,51
2045,3192
2046,2217
2047,2100
2048,2763
2049,658
2050,16
2051,355
2052,182
2053,3055
2054,1885
2055,2711
2057,448
2058,3055
2059,1610
2060,2100
2061,1528
2062,2145
2063,1389
2064,1389
2065,1788
2066,1788
2067,1556
2068,3064
2070,977
2071,1738
2072,2104
2073,2170
2074,2998
2075,2849
2076,3092
2077,3092
2079,2984
2080,85
2081,2998
2082,2473
2086,2361
2087,1808
2088,2473
2089,2849
2090,2849
2091,1808
2092,2856
2094,2984
2095,795
2096,2806
2097,2170
2098,2849
2099,2806
2100,1808
2101,1808
2102,3115
2103,2849
2104,3064
2105,3081
2106,3064
2107,2738
2108,3081
2109,2559
2110,682
2111,2014
2112,3158
2113,2984
2114,85
2115,1297
2116,646
2117,2984
2118,1355
2119,682
2121,1431
2122,1738
2123,2984
2124,2862
2125,13
2126,2382
2127,1346
2128,3158
2129,1738
2130,2891
2131,2849
2132,2984
2133,343
2134,2014
2135,1346
2136,2806
2137,335
2138,2412
2139,2412
2140,1149
2141,1149
2142,1361
2143,1361
2144,3238
2145,1110
2146,1110
2147,604
2148,2639
2149,1089
2150,23
2151,2820
2152,23
2153,2639
2156,2248
2157,510
2158,1335
2162,1693
2163,80
2164,80
2165,2412
2166,2412
2167,1044
2168,1044
2169,1068
2171,1281
2172,1044
2176,2016
2177,2016
2178,2639
2179,23
2180,1693
2181,1131
2182,1089
2183,23
2184,894
2185,2639
2186,2904
2187,2904
2188,510
2189,335
2190,3123
2191,3123
2192,1140
2193,2860
2194,1131
2195,80
2196,80
2197,1169
2198,1131
2199,1149
2200,1149
2201,2412
2202,2412
2203,2149
2204,2149
2205,1110
2206,1110
2208,3055
2209,1147
2210,1147
2211,2981
2213,2884
2214,2708
2215,3030
2216,2281
2217,270
2218,1562
2220,943
2221,1033
2222,2611
2223,2449
2224,2449
2225,658
2226,665
2227,2742
2228,2108
2229,633
2230,633
2231,2324
2232,3105
2233,3105
2234,1523
2235,1348
2236,1348
2237,3192
2238,2217
2239,191
2240,378
2241,658
2242,23
2243,355
2244,1252
2245,488
2246,1083
2247,1083
2248,2108
2249,3055
2250,1885
2251,2711
2254,1129
2255,1706
2256,1610
2257,2108
2258,1555
2259,2145
2260,1389
2261,1389
2262,1788
2263,3117
2264,1129
2265,1698
2266,2806
2269,2170
2270,2998
2271,2104
2272,85
2273,2984
2274,1738
2276,2849
2277,2472
2278,2984
2279,2849
2281,2452
2282,2361
2283,2053
2284,2849
2285,1808
2286,2856
2288,2984
2289,2998
2290,1808
2291,2170
2292,2849
2293,1744
2294,2472
2295,3115
2296,3158
2298,1467
2299,343
2300,2984
2301,2738
2302,2891
2304,343
2305,1467
2306,2738
2308,2510
2309,1259
2310,2984
2311,1297
2312,1297
2313,682
2314,2014
2315,2803
2316,85
2317,1259
2318,783
2319,13
2320,3064
2321,1297
2322,646
2323,124
2324,2738
2325,2214
2326,2984
2327,783
2328,1346
2329,1738
2330,343
2332,510
2333,604
2334,2412
2335,2412
2336,1149
2337,1149
2338,1361
2339,1361
2340,2639
2341,3238
2342,1110
2343,1110
2344,1062
2345,23
2349,23
2350,510
2351,2149
2352,2149
2353,2639
2354,2248
2356,80
2357,80
2358,2412
2359,2412
2360,248
2361,2820
2362,1044
2363,1044
2364,1131
2365,1131
2367,2412
2368,2412
2370,335
2371,23
2372,1131
2373,1110
2374,1110
2375,2639
2376,2016
2377,2016
2380,23
2381,248
2382,1169
2383,894
2384,23
2385,2639
2386,2904
2387,510
2388,1281
2389,2860
2390,3123
2391,3123
2392,2412
2393,2412
2394,1140
2395,80
2396,80
2397,266
2398,1149
2399,1149
2400,335
2402,3055
2403,1147
2404,1147
2405,3105
2407,2884
2408,2708
2409,3030
2410,2981
2411,270
2412,1562
2414,943
2415,1033
2416,2611
2417,3117
2418,1129
2419,658
2420,665
2421,2742
2422,2767
2423,633
2424,633
2425,2324
2426,3192
2427,2217
2428,1523
2429,2963
2430,1129
2431,658
2432,23
2433,355
2434,1252
2435,488
2436,2281
2437,2108
2438,3055
2439,1885
2440,2711
2443,378
2444,2742
2445,2108
2446,1555
2447,2145
2448,1348
2449,1348
2450,1788
2451,2170
2452,323
2453,3092
2454,880
2455,2170
2456,1098
2457,3053
2458,1808
2459,2475
2460,751
2461,783
2462,3117
2463,2849
2464,2170
2465,977
2466,1808
2468,1474
2471,2104
2473,3092
2475,85
2476,1098
2477,1808
2478,1922
2479,2104
2480,1707
2481,2361
2482,663
2483,1808
2484,3064
2485,3081
2486,3064
2487,2737
2488,3081
2489,2559
2490,646
2491,2014
2492,1346
2494,3064
2495,2994
2496,2984
2497,2737
2498,1738
2499,682
2500,2984
2501,85
2502,13
2503,2984
2504,2891
2505,3158
2506,646
2507,2984
2508,343
2509,2891
2510,1738
2511,2014
2512,1346
2513,3158
2515,1467
2516,343
2517,2984
2518,2737
2519,2891
2520,783
2521,343
2522,1467
2523,85
2524,2014
2525,2603
2526,1297
2527,3064
2528,2891
2529,2984
2530,682
2531,3064
2532,13
2533,1346
2534,646
2535,124
2536,2738
2537,2510
2538,2984
2539,2214
2540,2994
2541,1738
2542,343
2544,3123
2545,894
2546,1361
2547,1361
2548,2412
2549,2412
2550,604
2551,2639
2552,1149
2553,1149
2554,2248
2555,1089
2556,1110
2557,1110
2558,3238
2559,23
2560,517
2561,517
2562,2639
2563,23
2564,510
2565,2149
2566,2149
2569,2412
2570,2412
2571,80
2572,80
2574,2806
2575,2820
2576,1062
2577,1044
2578,1044
2579,1149
2580,1149
2582,2412
2583,2412
2586,266
2587,1131
2588,23
2589,2639
2590,1169
2591,23
2592,1110
2593,1110
2594,2016
2595,2016
2597,2904
2598,248
2599,2639
2600,335
2601,80
2602,1140
2603,510
2604,1131
2605,1131
2606,2412
2607,2412
2609,2860
2610,1281
2611,80
2612,3123
2613,3123
2615,1788
2616,3055
2617,1147
2618,1147
2619,1348
2620,1348
2622,2884
2623,2708
2624,3030
2625,18
2626,18
2627,270
2628,1562
2630,943
2631,1033
2632,1033
2633,2611
2634,2449
2635,2449
2636,658
2637,665
2638,2742
2639,2100
2640,633
2641,633
2642,2324
2643,3105
2644,3105
2645,1523
2646,1556
2647,1556
2648,658
2649,2100
2650,378
2651,3192
2652,2217
2653,23
2654,355
2655,1252
2656,488
2657,2981
2658,191
2659,3055
2660,1885
2661,2711
2664,558
2665,558
2666,2742
2667,1555
2668,2145
2669,1389
2670,1389
2671,2767
2672,2767
2673,3117
2674,1129
2675,1808
2677,880
2678,3092
2679,2151
2680,3014
2681,1808
2682,783
2683,3053
2684,2104
2685,2170
2686,2483
2687,1808
2688,3117
2689,1473
2690,1707
2692,977
2695,3057
2697,751
2698,3014
2699,3014
2700,2170
2701,2104
2702,1922
2703,1707
2704,1744
2705,663
2706,2361
2707,1744
2709,3064
2710,3081
2711,3060
2712,2738
2713,3081
2714,2559
2715,646
2716,682
2717,2014
2718,2984
2719,85
2720,1431
2721,2994
2722,2891
2723,3064
2724,1738
2725,2984
2726,2994
2727,2984
2728,1467
2729,2738
2730,2014
2731,3158
2732,2984
2733,646
2734,1723
2735,2891
2736,343
2737,1738
2738,3158
2740,1467
2741,343
2742,2984
2743,2738
2744,2891
2745,783
2746,343
2747,1467
2748,85
2749,2603
2750,2014
2751,783
2752,1297
2753,3158
2754,2891
2755,2984
2756,682
2757,2994
2758,13
2759,2984
2760,977
2761,124
2762,2738
2763,2510
2764,646
2765,2214
2766,1738
2767,343
2769,1089
2770,1131
2771,2248
2772,3123
2773,3123
2774,1361
2775,1361
2776,2412
2777,2412
2778,2639
2779,604
2780,894
2781,510
2782,1149
2783,1149
2786,23
2787,3238
2788,783
2789,2412
2790,2412
2791,2820
2792,1044
2793,1044
2794,2149
2795,2149
2796,1110
2797,1110
2798,248
2799,3123
2800,3123
2802,2904
2803,2904
2804,1110
2805,1110
2806,80
2807,80
2808,1062
2809,2806
2810,23
2812,1149
2813,1149
2814,23
2815,2412
2816,2412
2817,783
2819,23
2820,2016
2821,2016
2825,1169
2826,2639
2827,2412
2828,2412
2829,517
2830,517
2831,80
2832,80
2833,1131
2834,266
2835,2860
2836,3238
2837,335
2838,1140
2840,1788
2841,3055
2842,1147
2843,1147
2844,1083
2846,2884
2847,2708
2848,3030
2849,3117
2850,595
2851,2248
2852,943
2853,1033
2854,1033
2855,2611
2857,2449
2858,2449
2859,2742
2860,2318
2861,633
2862,633
2864,2324
2865,665
2866,1523
2867,658
2868,3105
2869,3105
2870,1348
2871,1348
2872,2767
2873,2767
2874,378
2875,355
2877,23
2878,2981
2879,2212
2880,2512
2882,2711
2883,1885
2884,3055
2885,3117
2886,595
2887,2742
2888,2963
2889,2767
2890,1555
2891,2145
2892,1252
2893,488
2894,1389
2895,1389
2896,270
2897,1562
2898,1556
2899,1556
2900,1098
2901,3183
2902,880
2903,3092
2904,2151
2905,3014
2906,3053
2907,1098
2908,1808
2909,2104
2910,2170
2911,977
2914,1473
2915,783
2916,1922
2918,3117
2919,3092
2921,1744
2922,1922
2924,751
2925,3014
2926,2151
2927,2170
2928,2104
2929,1098
2930,1707
2931,1744
2932,663
2933,2555
2934,1040
2935,1744
2936,3064
2937,3081
2938,3064
2939,2738
2940,3081
2941,2559
2942,646
2943,1723
2944,2014
2945,2984
2946,320
2947,682
2948,2984
2949,2994
2950,2891
2951,3064
2952,682
2953,1431
2954,682
2955,1738
2956,2984
2957,2994
2958,2014
2959,3158
2960,2984
2961,646
2962,2891
2963,343
2964,1467
2965,1738
2966,2738
2967,3158
2968,1467
2969,343
2970,2738
2971,2891
2972,783
2973,2510
2974,2282
2975,2603
2976,2984
2977,2014
2978,2891
2979,1297
2980,3158
2981,3064
2982,682
2983,2738
2984,2984
2985,2994
2986,2984
2987,13
2988,783
2989,1467
2990,343
2991,2214
2992,646
2993,124
2994,977
